iter	Passed	Remaining
464	68	79
465	68	78
466	68	78
467	69	78
468	69	78
469	69	78
470	69	78
471	69	77
472	69	77
473	70	77
474	70	77
475	70	77
476	70	77
477	70	77
478	71	77
479	71	77
480	71	76
481	71	76
482	71	76
483	71	76
484	71	76
485	71	75
486	71	75
487	71	75
488	72	75
489	72	75
490	72	75
491	72	74
492	72	74
493	72	74
494	72	74
495	73	74
496	73	73
497	73	73
498	73	73
499	73	73
500	73	73
501	73	73
502	73	72
503	73	72
504	73	72
505	74	72
506	74	72
507	74	72
508	74	71
509	74	71
510	74	71
511	75	71
512	75	71
513	75	71
514	75	70
515	75	70
516	75	70
517	75	70
518	75	70
519	75	70
520	75	69
521	75	69
522	76	69
523	76	69
524	76	69
525	76	69
526	76	68
527	76	68
528	76	68
529	77	68
530	77	68
531	77	67
532	77	67
533	77	67
534	77	67
535	77	67
536	77	67
537	77	66
538	77	66
539	78	66
540	78	66
541	78	66
542	78	66
543	78	65
544	78	65
545	78	65
546	78	65
547	78	65
548	78	64
549	78	64
550	79	64
551	79	64
552	79	64
553	79	63
554	79	63
555	79	63
556	79	63
557	80	63
558	80	63
559	80	63
560	80	62
561	80	62
562	80	62
563	80	62
564	81	62
565	81	62
566	81	62
567	81	61
568	81	61
569	81	61
570	81	61
571	81	61
572	82	61
573	82	61
574	82	60
575	82	60
576	82	60
577	82	60
578	83	60
579	83	60
580	83	60
581	83	60
582	83	59
583	83	59
584	84	59
585	84	59
586	84	59
587	84	59
588	84	59
589	84	58
590	84	58
591	85	58
592	85	58
593	85	58
594	85	58
595	85	58
596	85	57
597	85	57
598	85	57
599	86	57
600	86	57
601	86	57
602	86	57
603	86	56
604	86	56
605	87	56
606	87	56
607	87	56
608	87	56
609	87	55
610	87	55
611	87	55
612	87	55
613	87	55
614	88	55
615	88	54
616	88	54
617	88	54
618	88	54
619	88	54
620	88	54
621	89	54
622	89	54
623	89	53
624	89	53
625	89	53
626	89	53
627	89	53
628	90	53
629	90	53
630	90	52
631	90	52
632	90	52
633	90	52
634	90	52
635	91	52
636	91	51
637	91	51
638	91	51
639	91	51
640	92	51
641	92	51
642	92	51
643	92	51
644	92	50
645	92	50
646	92	50
647	92	50
648	92	50
649	92	50
650	93	49
651	93	49
652	93	49
653	93	49
654	93	49
655	93	49
656	93	48
657	93	48
658	93	48
659	93	48
660	94	48
661	94	48
662	94	47
663	94	47
664	94	47
665	94	47
666	94	47
667	94	47
668	94	47
669	95	46
670	95	46
671	95	46
672	95	46
673	95	46
674	95	46
675	95	45
676	95	45
677	96	45
678	96	45
679	96	45
680	96	45
681	96	45
682	96	44
683	97	44
684	97	44
685	97	44
686	97	44
687	97	44
688	98	44
689	98	44
690	98	43
691	98	43
692	98	43
693	98	43
694	99	43
695	99	43
696	99	43
697	99	42
698	99	42
699	99	42
700	99	42
701	99	42
702	100	42
703	100	42
704	100	41
705	100	41
706	100	41
707	100	41
708	100	41
709	100	41
710	100	40
711	101	40
712	101	40
713	101	40
714	101	40
715	101	40
716	101	40
717	102	40
718	102	39
719	102	39
720	102	39
721	102	39
722	102	39
723	102	39
724	103	39
725	103	38
726	103	38
727	103	38
728	103	38
729	103	38
730	103	38
731	104	38
732	104	37
733	104	37
734	104	37
735	104	37
736	104	37
737	105	37
738	105	37
739	105	37
740	105	36
741	105	36
742	105	36
743	106	36
744	106	36
745	106	36
746	106	36
747	106	35
748	106	35
749	106	35
750	107	35
751	107	35
752	107	35
753	107	35
754	107	34
755	107	34
756	108	34
757	108	34
758	108	34
759	108	34
760	108	34
761	108	33
762	108	33
763	108	33
764	108	33
765	109	33
766	109	33
767	109	33
768	109	32
769	109	32
770	109	32
771	109	32
772	109	32
773	109	32
774	110	31
775	110	31
776	110	31
777	110	31
778	110	31
779	110	31
780	110	31
781	110	30
782	110	30
783	110	30
784	111	30
785	111	30
786	111	30
787	111	29
788	111	29
789	111	29
790	111	29
791	111	29
792	111	29
793	111	29
794	112	28
795	112	28
796	112	28
797	112	28
798	112	28
799	112	28
800	112	27
801	112	27
802	112	27
803	112	27
804	113	27
805	113	27
806	113	27
807	113	26
808	113	26
809	113	26
810	113	26
811	114	26
812	114	26
813	114	26
814	114	25
815	114	25
816	114	25
817	114	25
818	114	25
819	115	25
820	115	25
821	115	24
822	115	24
823	115	24
824	115	24
825	115	24
826	115	24
827	115	24
828	116	23
829	116	23
830	116	23
831	116	23
832	116	23
833	116	23
834	116	23
835	117	22
836	117	22
837	117	22
838	117	22
839	117	22
840	117	22
841	117	22
842	118	21
843	118	21
844	118	21
845	118	21
846	118	21
847	118	21
848	119	21
849	119	21
850	119	20
851	119	20
852	119	20
853	119	20
854	119	20
855	119	20
856	120	20
857	120	19
858	120	19
859	120	19
860	120	19
861	120	19
862	120	19
863	121	19
864	121	18
865	121	18
866	121	18
867	121	18
868	121	18
869	121	18
870	122	18
871	122	17
872	122	17
873	122	17
874	122	17
875	122	17
876	122	17
877	122	17
878	122	16
879	123	16
880	123	16
881	123	16
882	123	16
883	123	16
884	123	16
885	123	15
886	123	15
887	123	15
888	124	15
889	124	15
890	124	15
891	124	15
892	124	14
893	124	14
894	125	14
895	125	14
896	125	14
897	125	14
898	125	14
899	125	13
900	125	13
901	125	13
902	126	13
903	126	13
