iter	RMSE
315	0.01387448806
316	0.01387448757
317	0.01387162795
318	0.01387162755
319	0.01387162723
320	0.01387162697
321	0.01387162675
322	0.01387162658
323	0.01386987629
324	0.01384006177
325	0.01382954035
326	0.01382845616
327	0.01379403526
328	0.01379403504
329	0.01379403486
330	0.01379403472
331	0.0137940346
332	0.01378783141
333	0.01376898557
334	0.01376898385
335	0.01367398014
336	0.01366304924
337	0.01366304898
338	0.01366304296
339	0.0136630428
340	0.01366304266
341	0.01366304255
342	0.0136610247
343	0.01365861161
344	0.01365861161
345	0.01363425945
346	0.01363422937
347	0.01363348871
348	0.01361794092
349	0.01361558152
350	0.01360666822
351	0.01360462655
352	0.0136046265
353	0.01356113908
354	0.01354711131
355	0.01339867832
356	0.01339867832
357	0.01339867832
358	0.01339867832
359	0.01339796444
360	0.01339643012
361	0.01339643003
362	0.01339642996
363	0.0133964299
364	0.01339642985
365	0.01339641722
366	0.01339420832
367	0.01339361976
368	0.01338250416
369	0.01338250221
370	0.01338250218
371	0.01338250215
372	0.01338250213
373	0.01338217612
374	0.0133227406
375	0.01332273965
376	0.01332176224
377	0.01332175736
378	0.01332175701
379	0.01331935113
380	0.01329356886
381	0.01329356338
382	0.01324969441
383	0.01324969346
384	0.01324296014
385	0.01321221546
386	0.01309013754
387	0.01309013517
388	0.01309013325
389	0.01307258216
390	0.01293770998
391	0.01293685743
392	0.01293685636
393	0.01293685549
394	0.01293475014
395	0.01293407444
396	0.01290228966
397	0.01290046201
398	0.01289728705
399	0.01281689454
400	0.01281574304
401	0.01281574296
402	0.01281574289
403	0.01281574284
404	0.01279945029
405	0.01279945001
406	0.01279555418
407	0.01277191439
408	0.01277191261
409	0.01277191117
410	0.01273707501
411	0.01271522983
412	0.01271522962
413	0.01271429555
414	0.01271429547
415	0.01271429541
416	0.01271429536
417	0.01269120727
418	0.01268500026
419	0.01268499997
420	0.01264099021
421	0.01264098447
422	0.0126409798
423	0.01262900889
424	0.01262900511
425	0.01262900204
426	0.01262899954
427	0.01262899092
428	0.01262898926
429	0.01262898791
430	0.01262898682
431	0.01261087778
432	0.01261087706
433	0.01259602083
434	0.01246613959
435	0.012337543
436	0.01233752837
437	0.01232738337
438	0.01232737495
439	0.0123273681
440	0.01228483475
441	0.01228482285
442	0.01228481747
443	0.01228017886
444	0.01227834466
445	0.01227833974
446	0.01227833576
447	0.01227833251
448	0.01227416365
449	0.01227416034
450	0.01227415764
451	0.01223644285
452	0.01223644199
453	0.01217849844
454	0.01213238467
455	0.01213070693
456	0.01213070639
457	0.01213062684
458	0.01213055165
459	0.0121272624
460	0.0121272624
461	0.01211359154
462	0.01205357889
463	0.01205357886
464	0.01202757659
465	0.01202757318
466	0.01198401975
467	0.01198400317
468	0.01198282231
469	0.01198282182
470	0.0119668734
471	0.0119668734
472	0.01196687339
473	0.0119479717
474	0.01194797168
475	0.01194797166
476	0.01194797165
477	0.01192967943
478	0.01192967909
479	0.01189056481
480	0.01188674455
481	0.01188674427
482	0.01188667948
483	0.01188222311
484	0.01188222292
485	0.01188130736
486	0.01188060477
487	0.01187784786
488	0.01187434574
489	0.01184887436
490	0.01184879071
491	0.01184879053
492	0.01184478665
493	0.01184472033
494	0.01184294556
495	0.01184176476
496	0.01184176475
497	0.01184176475
498	0.01183221763
499	0.01183221527
500	0.01183221515
501	0.01180411922
502	0.01180411905
503	0.01180411892
504	0.01180411881
505	0.01180186721
506	0.01180186681
507	0.01180186648
508	0.01180186621
509	0.01179873961
510	0.01173629115
511	0.01173628899
512	0.01173568451
513	0.01173396681
514	0.01173396594
515	0.01172558073
516	0.01172110241
517	0.01171938366
518	0.01171938339
519	0.01171938318
520	0.01171935546
521	0.01171758606
522	0.011717586
523	0.01170469131
524	0.01170332973
525	0.01170164594
526	0.01165644292
527	0.0116564429
528	0.01164373613
529	0.01164136508
530	0.0116321648
531	0.01163215232
532	0.01161893875
533	0.01160456482
534	0.01158218143
535	0.01157059924
536	0.01155967648
537	0.01155743407
538	0.01155742939
539	0.0115574256
540	0.01155742251
541	0.01155742001
542	0.01155741797
543	0.01155601681
544	0.01155110574
545	0.01155107314
546	0.01155035731
547	0.01151690133
548	0.01151537941
549	0.01151370065
550	0.01151211767
551	0.01150908476
552	0.0115077203
553	0.01150771905
554	0.01148800045
555	0.0114879973
556	0.01148799473
557	0.01148799265
558	0.01148003746
559	0.01148003678
560	0.01141973827
561	0.0114196836
562	0.01141968351
563	0.01141430701
564	0.01135363293
565	0.01134188291
566	0.01133995633
567	0.01133071842
568	0.0113307184
569	0.01133071838
570	0.01133041833
571	0.01133041832
572	0.01133040715
573	0.01133040714
574	0.01132907531
575	0.01132907531
576	0.01132830139
577	0.01132830137
578	0.01132317425
579	0.01132317399
580	0.01132166973
581	0.01130984069
582	0.01126393327
583	0.01125369288
584	0.01118779241
585	0.01118778597
586	0.01118778073
587	0.01118777648
588	0.01118312039
589	0.01118307463
590	0.01118307275
591	0.01109851359
592	0.01109851342
593	0.01109818137
594	0.01109818129
595	0.01109293296
596	0.01109293296
597	0.01109293295
598	0.01109293294
599	0.01109173283
600	0.0110846224
601	0.01108312568
602	0.01106287747
603	0.01106287649
604	0.01106287569
605	0.0110534633
606	0.0110493706
607	0.01104799933
608	0.01103990006
609	0.01102602769
610	0.01095393644
611	0.01095393465
612	0.01094441817
613	0.01092942453
614	0.01092942169
615	0.01092941944
616	0.01092941761
617	0.01092941612
618	0.01092941491
619	0.01092583593
620	0.01091488183
621	0.01089986133
622	0.0108998613
623	0.0108998555
624	0.01089828338
625	0.0108982829
626	0.0108982829
627	0.0108978901
628	0.01089789008
629	0.01089377678
630	0.01089377677
631	0.01089377676
632	0.01080261824
633	0.01080149181
634	0.0108010781
635	0.01079917357
636	0.01075594321
637	0.0107380391
638	0.0107380374
639	0.01073803603
640	0.01073803491
641	0.010738034
642	0.01073803327
643	0.01072467692
644	0.01072194933
645	0.01069983552
646	0.01068684166
647	0.01068684159
648	0.01068666328
649	0.01068479335
650	0.01066956056
651	0.01066956002
652	0.01066871009
653	0.01066787072
654	0.01066787046
655	0.01066787024
656	0.01066698224
657	0.01066698204
658	0.01066473285
659	0.01066454133
660	0.01064868236
661	0.01064868234
662	0.01064712627
663	0.01063742801
664	0.01063742799
665	0.01062652581
666	0.01062331973
667	0.01062288509
668	0.01062288474
669	0.01062288446
670	0.01062288423
671	0.01062288405
672	0.0106228839
673	0.01062206093
674	0.01062206058
675	0.0106220603
676	0.01062206007
677	0.0106219048
678	0.01062171823
679	0.0106217182
680	0.01056478603
681	0.01056161633
682	0.01056096019
683	0.01056095963
684	0.01056095917
685	0.0105534365
686	0.01055343648
687	0.01055266749
688	0.01053963625
689	0.01047037593
690	0.01046220078
691	0.01046220044
692	0.01046220017
693	0.01046146691
694	0.01046141017
695	0.01046140998
696	0.0104233792
697	0.01042318418
698	0.01042205193
699	0.01042205189
700	0.0104220513
701	0.01042205128
702	0.01041241402
703	0.01041085642
704	0.01041035851
705	0.0104103584
706	0.0104103583
707	0.01041035823
708	0.01038577509
709	0.01038577477
710	0.01038577451
711	0.01038577429
712	0.01038577412
713	0.01038542982
714	0.01038336966
715	0.01028545369
716	0.01028545201
717	0.01028322673
718	0.01028268042
719	0.01028238245
720	0.01026798229
721	0.01026798173
722	0.01026703395
723	0.01026703378
724	0.01026701547
725	0.01026701534
726	0.0102670147
727	0.01026236493
728	0.01026236489
729	0.0101983189
730	0.01019733959
731	0.01019733911
732	0.01019733872
733	0.01017193755
734	0.01017193697
735	0.0101719365
736	0.01017193612
737	0.01017193582
738	0.01017193556
739	0.01013636354
740	0.01013636352
741	0.0101363635
742	0.01012836846
743	0.01012818988
744	0.01012373058
745	0.01012373038
746	0.01012373023
747	0.01010870538
748	0.01010782434
749	0.01008976585
750	0.01008976527
751	0.01008974721
752	0.01008974687
753	0.0100771149
754	0.01007711488
755	0.01007711487
756	0.01007711486
757	0.01007711485
758	0.01007711485
759	0.01007566422
760	0.01007566419
761	0.01007529885
762	0.01006599711
763	0.01004569995
764	0.01004569995
765	0.010042383
766	0.01004238298
767	0.01004238295
768	0.01003387379
769	0.01003387356
770	0.01000699265
771	0.01000689265
772	0.01000037113
773	0.00999771563
774	0.009990634021
775	0.009990632712
776	0.009990631648
777	0.009990630785
778	0.00998338689
779	0.009982547442
780	0.009982536518
781	0.009982536214
782	0.009978132991
783	0.009974952501
784	0.009973588329
785	0.009959321066
786	0.00992755802
787	0.009915816783
788	0.009915738328
789	0.009915737454
790	0.009884394809
791	0.009884393877
792	0.009810643672
793	0.009810643658
794	0.009804623304
795	0.009796835456
796	0.009761519079
797	0.009761346085
798	0.00976049609
799	0.009760472908
800	0.009760472232
801	0.009760471683
802	0.009760471237
803	0.009747090499
804	0.009747084557
805	0.00973338919
806	0.009731873125
807	0.009731872141
808	0.009686762243
809	0.009686659274
810	0.009658483508
811	0.009658430136
812	0.009652928355
813	0.009652927695
814	0.009652917552
815	0.009652917148
816	0.00965291682
817	0.009652899737
818	0.009652899528
819	0.009652899358
820	0.00965289922
821	0.009652646721
822	0.009646087355
823	0.00964606329
824	0.009646062434
825	0.009637986521
826	0.009630461845
827	0.009630461176
828	0.009626522394
829	0.009625921387
830	0.009625920988
831	0.009539549157
832	0.009537275607
833	0.00953727493
834	0.009536692206
835	0.009536691676
836	0.009536691246
837	0.009534316539
838	0.00953301235
839	0.009532044605
840	0.009468754137
841	0.009468753848
842	0.009456582736
843	0.00945658226
844	0.009442575929
845	0.009428055007
846	0.009426846033
847	0.0094268459
848	0.009411480324
849	0.009408520515
850	0.009354553148
851	0.009354503658
852	0.009353581815
853	0.009353318441
854	0.009353317941
855	0.009353317536
856	0.009348677546
857	0.009348677543
858	0.009346605813
859	0.009346605712
860	0.00934660563
861	0.009345842526
862	0.009345842489
863	0.009320406121
864	0.009320406025
865	0.009266422221
866	0.009253835404
867	0.00925361056
868	0.00925361044
869	0.009247511931
870	0.009247494048
871	0.0092234185
872	0.00922341847
873	0.009217986294
874	0.009206177083
875	0.00919843328
876	0.009198433047
877	0.009197217995
878	0.009197217677
879	0.009197217419
880	0.009197217209
881	0.009197217039
882	0.009197216901
883	0.009194104782
884	0.009193679021
885	0.009193678758
886	0.009182405624
887	0.009182405045
888	0.009182016436
889	0.009180679528
890	0.009133058872
891	0.009132578234
892	0.009130481732
893	0.009130480862
894	0.009130480155
895	0.009130470595
896	0.009130470157
897	0.009130469802
898	0.009130469513
899	0.009130441981
900	0.009123833324
901	0.009123832555
902	0.009104035471
903	0.009104035463
904	0.009104035457
905	0.009104035452
906	0.009104035448
907	0.009104035445
908	0.009104035442
909	0.00910372802
910	0.009103626031
911	0.00910186279
912	0.009101862712
913	0.009087629149
914	0.009087627953
915	0.009087626981
916	0.009087626191
917	0.009086688659
918	0.009086688346
919	0.009086688092
920	0.009086681005
921	0.009086429696
922	0.00908642963
923	0.009086429576
924	0.009086429532
925	0.009086429497
926	0.009086429468
927	0.009083600842
928	0.009083600804
929	0.0090830996
930	0.009083099516
931	0.009077591267
932	0.009044130038
933	0.009036782622
934	0.009035419645
935	0.009035419022
936	0.009035418517
937	0.009035418106
938	0.00903355882
939	0.009033558336
940	0.009032631215
941	0.009032630955
942	0.009032609862
943	0.009032609678
944	0.009030438438
945	0.009030438379
946	0.009030438332
947	0.009030438293
948	0.009028409917
949	0.009028409917
950	0.009016130244
951	0.009016128683
952	0.009015997689
953	0.009001718525
954	0.008988842013
955	0.008988841966
956	0.008988758971
957	0.008988758937
958	0.008988758909
959	0.008987676653
960	0.008987617105
961	0.008987617105
962	0.008984994968
963	0.008984994968
964	0.008984931304
965	0.008984931304
966	0.008984931304
967	0.008984536597
968	0.008982846162
969	0.008932208129
970	0.00893220506
971	0.008932202568
972	0.008932200544
973	0.008932198901
974	0.008932197566
975	0.008932096581
976	0.008932095594
977	0.008929903237
978	0.008925952458
979	0.008888871171
980	0.008888859071
981	0.008887934366
982	0.008887934272
983	0.008887934195
984	0.008872379546
985	0.008871079072
986	0.00886629535
987	0.008853466866
988	0.008846622297
989	0.008846611572
990	0.008828926667
991	0.00882451451
992	0.008824513599
993	0.008824403926
994	0.008821419308
995	0.008821419211
996	0.008801464688
997	0.008801052394
998	0.008790689785
999	0.00879068978
